patty.id lat lng ele rss gps.time.err
4 40.007196700 -105.261548600 1647.190 -83 -0.259281
4 40.008238200 -105.265808100 1649.430 -76 0.136401
4 40.007465700 -105.267030400 1658.600 -66 -0.123871
4 40.006095900 -105.270413500 1658.850 -88 0.327828
4 40.006310500 -105.263386300 1664.250 -80 0.455519
7 40.005557800 -105.267199500 1652.910 -75 -0.1561
4 40.005422400 -105.261549900 1648.310 -85 -0.129037
4 40.008141300 -105.263986300 1646.590 -68 -0.14925
4 40.007861300 -105.268628500 1669.780 -78 0.052631
4 40.007863200 -105.269515500 1666.750 -84 -0.205024
4 40.007356500 -105.265701100 1654.890 -71 0.430566
8 40.006077400 -105.271872600 1662.840 -78 -0.033217
4 40.006660000 -105.265142100 1654.670 -89 -0.430089
4 40.003916500 -105.261292400 1650.060 -82 0.139206
4 40.007197300 -105.261574100 1647.110 -80 -0.275558
4 40.008237100 -105.265769800 1649.480 -72 0.40906
4 40.007445800 -105.267031600 1658.600 -66 0.131123
7 40.006103100 -105.270354500 1658.750 -88 0.493467
4 40.006310500 -105.263386300 1664.250 -72 -0.433232
7 40.005559400 -105.267166100 1652.970 -74 0.123933
4 40.005401900 -105.261566500 1648.270 -87 -0.082572
4 40.008139400 -105.263952100 1646.400 -71 0.133705
4 40.007861300 -105.268628500 1669.780 -87 -0.48988
7 40.007824700 -105.269515400 1667.030 -81 -0.103815
4 40.007356500 -105.265701100 1654.890 -76 -0.273992
8 40.006080500 -105.271836500 1662.790 -73 0.3702
4 40.006677200 -105.265135500 1654.520 -92 -0.330358
6 40.003949000 -105.267355400 1661.200 -89 -0.286381
4 40.003897600 -105.261296100 1649.860 -80 0.227974
4 40.007193700 -105.261602600 1647.240 -76 0.110309
4 40.008237100 -105.265769800 1649.480 -70 -0.194766
4 40.007427300 -105.267032500 1659.010 -69 0.238834
7 40.006103100 -105.270354500 1658.750 -83 -0.327205
4 40.006305300 -105.263419400 1663.840 -77 -0.178411
7 40.005559400 -105.267166100 1652.970 -77 -0.495734
4 40.005381400 -105.261585400 1648.080 -81 0.130329
4 40.008138900 -105.263917300 1646.140 -73 0.415955
4 40.007868700 -105.268652900 1669.030 -82 -0.27821
7 40.007844300 -105.269513600 1666.820 -85 0.027847
4 40.007355400 -105.265728200 1654.850 -74 0.00905600000000004
8 40.006080000 -105.271798700 1662.730 -78 0.44889
4 40.006695300 -105.265119100 1654.200 -89 0.055109
4 40.003879000 -105.261296100 1649.690 -83 0.32628
4 40.007188900 -105.261634800 1646.720 -83 0.393711
4 40.008237400 -105.265731000 1649.670 -74 0.088858
4 40.007427300 -105.267032500 1659.010 -66 -0.376239
7 40.006098600 -105.270384000 1658.780 -84 -0.337429
4 40.006302200 -105.263454100 1663.420 -73 0.134058
7 40.005563200 -105.267133300 1653.330 -78 -0.275352
4 40.005361400 -105.261604100 1648.110 -85 0.208957
4 40.008138900 -105.263917300 1646.140 -71 -0.410273
4 40.007930200 -105.269512300 1667.040 -80 0.135611
4 40.007352400 -105.265754600 1654.800 -70 0.392286
4 40.006083400 -105.271690700 1663.000 -91 -0.493429
4 40.006711600 -105.265099700 1654.000 -89 0.317122
4 40.003879000 -105.261296100 1649.690 -82 -0.390364
4 40.007188900 -105.261634800 1646.720 -82 -0.448398
4 40.008235600 -105.265692900 1649.510 -75 0.269733
4 40.007410600 -105.267032900 1659.340 -64 0.00956200000000004
7 40.006095900 -105.270413500 1658.850 -84 -0.236725
4 40.006301100 -105.263486000 1663.100 -81 0.387621
7 40.005566400 -105.267100900 1653.370 -83 -0.149878
4 40.005341000 -105.261622100 1648.080 -82 0.479529
4 40.008140100 -105.263882000 1646.180 -67 -0.429814
4 40.007955400 -105.269507000 1667.180 -82 0.214265
4 40.007352400 -105.265754600 1654.800 -70 -0.424909
4 40.006087300 -105.271654900 1662.540 -88 -0.004853
4 40.008824800 -105.273730500 1664.750 -89 0.089836
4 40.003861100 -105.261300200 1649.640 -87 0.097902
4 40.007184300 -105.261666600 1646.210 -80 -0.346585
4 40.008235600 -105.265692900 1649.510 -77 -0.242108
4 40.007392900 -105.267037900 1659.820 -64 0.291388
4 40.006090600 -105.270538700 1659.300 -88 -0.071622
4 40.006301100 -105.263486000 1663.100 -78 -0.411822
7 40.005566200 -105.267067600 1653.300 -81 0.120392
4 40.005319800 -105.261639300 1648.010 -78 0.454803
4 40.008140500 -105.263846100 1646.060 -66 -0.039991
4 40.007979800 -105.269498000 1666.840 -88 0.395425
4 40.007348900 -105.265780100 1654.780 -72 -0.448407
8 40.006081700 -105.271725900 1662.960 -87 0.094691
4 40.008824800 -105.273730500 1664.750 -88 -0.452625
4 40.003845000 -105.261312100 1649.410 -86 0.275206
4 40.007185400 -105.261703600 1645.640 -76 -0.1657
4 40.008234100 -105.265653700 1649.840 -78 -0.164381
4 40.007374100 -105.267047900 1659.970 -66 0.369861
4 40.006082000 -105.270562100 1659.310 -82 0.109564
4 40.006301400 -105.263515500 1662.570 -75 -0.122464
7 40.005563100 -105.267033600 1653.020 -83 0.307104
4 40.005319800 -105.261639300 1648.010 -86 -0.380365
4 40.008139500 -105.263810100 1645.900 -66 0.34529
4 40.007979800 -105.269498000 1666.840 -86 -0.449056
4 40.007345800 -105.265805000 1654.720 -72 -0.165166
4 40.006090300 -105.271619000 1662.330 -92 -0.233615
4 40.008799100 -105.273745000 1665.060 -82 -0.273147
4 40.003830700 -105.261331700 1649.220 -87 0.357345
4 40.007186700 -105.261743500 1645.310 -80 -0.08724
4 40.008231800 -105.265615400 1649.630 -74 -0.087189
4 40.007374100 -105.267047900 1659.970 -66 -0.153482
4 40.006069800 -105.270575500 1659.090 -84 0.392787
4 40.006301500 -105.263545100 1661.950 -77 0.061832
4 40.005298800 -105.261655800 1647.920 -87 -0.272782
4 40.008140400 -105.263775100 1645.780 -68 0.423574
4 40.007897100 -105.268767400 1666.280 -89 0.035737
4 40.007345000 -105.265829700 1654.660 -64 -0.189278
4 40.006093200 -105.271584900 1662.250 -87 0.237541
4 40.008775100 -105.273757000 1665.590 -85 -0.162413
4 40.007185500 -105.261777500 1645.130 -80 0.400958
4 40.008231800 -105.265577600 1649.880 -77 0.267571
4 40.007357900 -105.267062000 1660.170 -69 0.022446
4 40.006052800 -105.270577600 1659.060 -92 0.471555
4 40.006301500 -105.263572600 1661.290 -79 0.217132
7 40.005560700 -105.267000600 1653.110 -79 -0.375312
4 40.005279100 -105.261673200 1647.950 -85 0.113822
4 40.008140400 -105.263775100 1645.780 -73 -0.394869
4 40.007897400 -105.268795800 1665.470 -87 0.010922
6 40.008053600 -105.269461300 1665.190 -92 0.046012
4 40.007346600 -105.265855200 1654.590 -69 0.093831
4 40.006093200 -105.271584900 1662.250 -86 -0.369894
4 40.008749400 -105.273769300 1666.190 -83 -0.186552
4 40.007185500 -105.261777500 1645.130 -76 -0.315705
4 40.008230200 -105.265540200 1649.400 -76 0.478488
4 40.007343700 -105.267078000 1660.630 -70 0.206104
7 40.006090600 -105.270538700 1659.300 -82 -0.285497
4 40.006301500 -105.263572600 1661.290 -78 -0.474248
7 40.005560200 -105.266968400 1652.880 -82 -0.399662
4 40.005258900 -105.261692000 1647.960 -80 0.293851
4 40.008140900 -105.263739800 1645.710 -74 -0.316446
4 40.007349400 -105.265880600 1654.560 -72 0.350844
4 40.006095300 -105.271550900 1662.410 -84 -0.280735
4 40.008723300 -105.273781800 1666.950 -84 0.098066
6 40.006641300 -105.265055000 1655.650 -87 0.124066
4 40.007188400 -105.261821500 1645.250 -75 -0.038465
4 40.008230200 -105.265540200 1649.400 -79 -0.439566
4 40.007343700 -105.267078000 1660.630 -69 -0.410832
7 40.006082000 -105.270562100 1659.310 -78 -0.296922
4 40.006299600 -105.263598500 1660.840 -80 -0.398096
7 40.005563400 -105.266935000 1653.260 -83 0.057387
4 40.005240600 -105.261711900 1647.730 -82 0.270808
4 40.008142000 -105.263703700 1645.730 -73 0.050193
4 40.007893600 -105.268829200 1665.380 -83 -0.248077
4 40.007349400 -105.265880600 1654.560 -73 -0.237316
8 40.006093200 -105.271584900 1662.250 -82 -0.408573
4 40.008695900 -105.273795600 1667.790 -83 0.24856
6 40.006645300 -105.265082700 1655.150 -84 0.488422
4 40.007189100 -105.261861200 1645.540 -78 0.353476
4 40.008231200 -105.265502700 1649.250 -77 -0.156154
4 40.007330700 -105.267096700 1661.040 -68 -0.029537
7 40.006069800 -105.270575500 1659.090 -79 0.136312
4 40.006296300 -105.263628100 1660.620 -76 -0.316585
7 40.005565300 -105.266900200 1653.220 -77 0.280111
4 40.005240600 -105.261711900 1647.730 -80 -0.260655
4 40.008143800 -105.263666600 1645.810 -74 0.352613
4 40.008079200 -105.269445400 1664.850 -86 -0.415534
4 40.007351900 -105.265906900 1654.440 -70 0.045919
8 40.006095300 -105.271550900 1662.410 -79 -0.134947
4 40.008695900 -105.273795600 1667.790 -83 -0.33526
4 40.007189100 -105.261861200 1645.540 -79 -0.260673
4 40.008231000 -105.265465700 1648.990 -75 0.229489
4 40.007317600 -105.267114700 1661.790 -68 0.275801
7 40.006052800 -105.270577600 1659.060 -82 0.224173
4 40.006294000 -105.263657300 1660.660 -77 0.069038
7 40.005565300 -105.266900200 1653.220 -77 -0.479854
4 40.005224000 -105.261736000 1647.820 -81 0.123722
4 40.008143800 -105.263666600 1645.810 -71 -0.363919
4 40.007352000 -105.265934200 1654.350 -79 0.328192
4 40.008666800 -105.273813000 1668.860 -83 0.048339
6 40.006644100 -105.265109600 1655.090 -87 0.169216
4 40.007193000 -105.261899500 1646.020 -76 0.019814
4 40.008231000 -105.265465700 1648.990 -74 -0.384812
4 40.007304700 -105.267133900 1662.370 -71 0.353873
8 40.006090600 -105.270538700 1659.300 -82 0.18522
4 40.006292800 -105.263686600 1660.260 -71 0.453982
7 40.005567000 -105.266866500 1653.070 -81 -0.116156
4 40.005206700 -105.261761600 1647.750 -78 0.325817
4 40.008143800 -105.263629100 1645.530 -65 0.119239
4 40.007352000 -105.265934200 1654.350 -73 -0.387619
4 40.006091600 -105.271416200 1662.380 -92 0.430148
7 40.008723300 -105.273781800 1666.950 -80 0.238755
4 40.007878600 -105.268914100 1666.180 -81 0.294214
6 40.006647700 -105.265132000 1654.830 -91 0.255634
4 40.007199000 -105.261930900 1645.760 -79 -0.001599
4 40.008230400 -105.265429000 1648.780 -79 0.00102600000000005
4 40.007296500 -105.267156400 1662.600 -72 0.432732
4 40.006292800 -105.263686600 1660.260 -70 -0.364442
7 40.005568200 -105.266833700 1653.140 -83 0.216222
4 40.005206700 -105.261761600 1647.750 -80 -0.493145
4 40.008143800 -105.263629100 1645.530 -65 -0.489939
4 40.007349400 -105.265960700 1654.320 -72 0.072239
8 40.006091300 -105.271481100 1662.800 -82 -0.376475
7 40.008695900 -105.273795600 1667.790 -86 0.299161
4 40.007878600 -105.268914100 1666.180 -82 -0.493563
7 40.008079200 -105.269445400 1664.850 -87 0.272247
7 40.006788600 -105.264973600 1652.530 -94 0.268853
4 40.007203500 -105.261958700 1645.190 -82 0.061372
4 40.008231900 -105.265392700 1648.700 -75 0.078744
4 40.007296500 -105.267156400 1662.600 -76 -0.19128
7 40.006007300 -105.270566900 1659.080 -84 -0.335784
4 40.006290300 -105.263715000 1660.350 -70 -0.189747
6 40.005563100 -105.267033600 1653.020 -89 0.108153
4 40.005189000 -105.261788400 1647.870 -79 -0.442979
4 40.008143400 -105.263557600 1645.370 -72 0.486304
4 40.007345800 -105.265986000 1654.200 -76 0.17201
8 40.006091100 -105.271448700 1662.600 -88 -0.214759
4 40.008618200 -105.273834900 1669.770 -86 -0.132555
4 40.007874100 -105.268934600 1666.010 -88 -0.210099
4 40.008151800 -105.269376300 1662.060 -87 -0.384131
6 40.006660000 -105.265142100 1654.670 -90 -0.279494
4 40.003793600 -105.261521900 1651.300 -92 0.3736
4 40.007204500 -105.261988200 1645.000 -77 0.361028
4 40.008232200 -105.265358600 1647.950 -73 0.454807
4 40.007291900 -105.267181900 1662.870 -78 -0.207071
7 40.005984400 -105.270556200 1658.880 -86 -0.242604
4 40.006288400 -105.263743400 1660.190 -70 0.095964
7 40.005567200 -105.266798800 1652.890 -82 -0.382772
4 40.005171700 -105.261814300 1647.820 -81 -0.453868
4 40.008143400 -105.263557600 1645.370 -76 -0.462818
4 40.007342900 -105.266011500 1654.250 -76 0.359661
8 40.006091600 -105.271416200 1662.380 -88 -0.219112
4 40.008595300 -105.273840200 1670.380 -89 0.082119
4 40.008170600 -105.269346600 1661.200 -81 0.103446
6 40.006677200 -105.265135500 1654.520 -88 -0.210316
4 40.007204500 -105.261988200 1645.000 -82 -0.458056
4 40.008231300 -105.265322300 1647.340 -76 0.441645
7 40.007296500 -105.267156400 1662.600 -85 0.390507
7 40.005963400 -105.270536700 1658.890 -87 0.116938
4 40.006288100 -105.263772500 1659.960 -68 0.177407

https://crawdad.cs.dartmouth.edu/cu/cu_wart/20111024/

