NodeName,Lat,Long,Bin,Radio_CQI_Distribution,Number_of_Users
1544,133.80528,-83.72222,7,111878.2244,333.8194427
1545,133.80528,-83.72222,8,129946.2793,333.8194427
1546,133.80528,-83.72222,9,148329.056,333.8194427
1547,133.80528,-83.72222,10,132130.8926,333.8194427
1548,133.80528,-83.72222,11,134553.6667,333.8194427
1549,133.80528,-83.72222,12,115451.667,333.8194427
1550,133.80528,-83.72222,13,84125.66797,333.8194427
1551,133.80528,-83.72222,14,53876.66618,333.8194427
1552,133.80528,-83.72222,15,76782.99874,333.8194427
1553,134.100402,-84.138501,0,2436.833344,489.9212952
1554,134.100402,-84.138501,1,1406.388885,489.9212952
1555,134.100402,-84.138501,2,7610.833455,489.9212952
1556,134.100402,-84.138501,3,22605.11068,489.9212952
1557,134.100402,-84.138501,4,58190.4432,489.9212952
1558,134.100402,-84.138501,5,115859.3359,489.9212952
1559,134.100402,-84.138501,6,173594.6693,489.9212952
1560,134.100402,-84.138501,7,190486.2786,489.9212952
1561,134.100402,-84.138501,8,208882.3906,489.9212952
1562,134.100402,-84.138501,9,223375.3333,489.9212952
1563,134.100402,-84.138501,10,197452.1641,489.9212952
1564,134.100402,-84.138501,11,193617.502,489.9212952
1565,134.100402,-84.138501,12,162207.7233,489.9212952
1566,134.100402,-84.138501,13,127469.7207,489.9212952
1567,134.100402,-84.138501,14,105951.3896,489.9212952
1568,134.100402,-84.138501,15,192562.6701,489.9212952
1569,134.232,-84.4989,0,938.2222163,335.8833389
1570,134.232,-84.4989,1,546.166673,335.8833389
1571,134.232,-84.4989,2,2960.833282,335.8833389
1572,134.232,-84.4989,3,10136.49995,335.8833389
1573,134.232,-84.4989,4,35450.22209,335.8833389
1574,134.232,-84.4989,5,78322.61084,335.8833389
1575,134.232,-84.4989,6,117076.8908,335.8833389
1576,134.232,-84.4989,7,131917.224,335.8833389
1577,134.232,-84.4989,8,160829.554,335.8833389
1578,134.232,-84.4989,9,177601.7246,335.8833389
1579,134.232,-84.4989,10,153007.4453,335.8833389
1580,134.232,-84.4989,11,149674.3314,335.8833389
1581,134.232,-84.4989,12,114040.4421,335.8833389
1582,134.232,-84.4989,13,74520.22298,335.8833389
1583,134.232,-84.4989,14,44547.83398,335.8833389
1584,134.232,-84.4989,15,39766.4436,335.8833389
